,X0,X1,y
187,-11.703324684732657,6.302942755397013,7
188,-6.964490461258191,-7.831902271161457,2
189,-10.541335282431975,4.689408300070996,7
190,-10.059599942032488,3.8274879950647973,7
191,-4.78798024916503,7.886461790194972,6
192,-8.341843906133537,3.733399589475127,7
193,-5.887829927881097,-8.794335919821934,2
194,-10.249386711284526,-3.5706333736388407,1
195,-6.719790775162499,-4.305056481721184,3
196,-6.710280131544911,-8.365601390114666,2
197,-6.724141619998975,-2.0035341387691012,3
198,-2.7274826442419258,6.006024510716044,5
199,-7.365812899857138,-7.901918472537767,2
200,-10.326764052994182,-2.606243082692707,1
201,-0.005905688944043197,4.326884938723071,5
202,-6.677147520914788,-8.508026866634719,2
203,-9.245910150739688,-7.550962977085507,2
204,-5.5603603169930675,-8.73165507715569,2
205,-9.147219352183356,4.595747966215611,7
206,-6.216769300391432,5.763510267404674,6
207,-5.621095603876828,7.252151827485453,6
208,-2.9535113020658117,4.629682611431617,5
209,-10.286709846662918,-4.345164787171253,1
210,-6.058841974301783,8.31426960920613,6
211,-10.119866518764784,-4.634200121380522,1
212,-3.0161325988308745,2.4033239291777053,5
213,-10.036530142487463,3.5125148574623135,7
214,-0.6673772568766363,0.48119935408262776,4
215,-5.192578921382412,-7.385409975633182,2
216,-5.026105044079179,-8.549521396466687,2
217,-0.7885901034162772,3.898032734567761,0
218,-8.156997122460147,3.112734668774162,7
219,-10.45743018469117,-2.2478650296077625,1
220,-7.345084064042663,-3.202567023452794,3
221,-2.346732606068119,3.561284227344442,0
222,-8.558567649125639,3.1002773308585017,7
223,-1.1300945815958103,4.544191078840548,0
224,-3.9251812526042706,-0.5159419413016009,4
225,-1.0768558892069762,2.4999125713602917,5
226,-10.837701418265349,-6.251554427901056,1
227,-7.206477334606219,-4.1564878020334,3
228,-1.9386576274918097,6.029338954797162,0
229,-6.087555129838279,7.05028114539828,6
230,-0.8507155456828375,6.196244552049433,0
231,-10.890359177165985,-4.114546866904442,1
232,-9.732070101138817,-4.213814606228585,1
233,-5.138499200803994,7.8508246160843065,6
234,-3.155841072140798,0.03995754512315253,4
235,-5.332930061634478,7.277713575063177,6
236,-6.89082771749601,-7.975282546662434,2
237,-10.332293608044521,2.755687762639185,7
238,-0.9475463159219586,3.416814381430874,5
239,-2.191793926846697,5.524623265560857,0
240,-0.5432164703721027,1.647582960956419,4
241,-1.312380656362519,1.4323498614856738,4
242,-2.4660765799969138,3.6893995792732603,5
243,-3.70445675361848,4.862771802933633,5
244,-5.713877714033236,-4.010444513652839,3
245,-11.105918025441932,2.378904222777858,7
246,-12.224825135503115,-5.6526821520855,1
247,-7.0524341298225295,-2.3045122920319603,3
248,-9.407673039492272,-4.632732330360439,1
249,-8.987926018807599,3.0045816083421446,7
250,-2.1766543638687477,3.4094630411928986,0
251,-1.7839278085046517,4.291839559361784,5
252,-5.131105601283235,9.230126960477799,6
253,-4.848853744949031,-1.630447122386552,3
254,-4.734384002729874,6.566264000939116,6
255,-9.424749777696345,-3.495401471053463,1
256,-9.303424903111079,2.858008535899194,7
257,-1.608849227948255,5.412376188853993,5
258,-3.611665193193752,3.004160723390025,0
259,-6.49575758783296,-7.955912112876255,2
260,-6.654484727896829,-3.459816977033852,3
261,-6.641878974074463,-8.287476669254364,2
262,-5.641286901667989,-4.78108800798943,3
263,-0.7832909684123944,4.321170571515834,5
264,-9.073883682528152,3.2663548801906526,7
265,-10.059963239384201,4.139163815085443,7
266,-1.3090139272844121,3.09420645760573,0
267,-2.8197300109307957,5.756596687524888,0
268,-1.28744172027538,-0.012806126748928448,4
269,-1.8461296778558682,4.304743996314016,0
270,-0.07244577970914245,0.9172219831783105,4
271,-10.115095981479008,3.8233167390578586,7
272,-3.595071250491884,-0.018367971691768403,4
273,-8.80345344272273,3.290721196781265,7
274,-5.615081352859254,8.396705070074294,6
275,-1.230033765926555,3.7994914706431153,0
276,-5.155580671159018,6.635356253776272,6
277,-0.47051313575315934,1.0741337185281088,4
278,-7.240750980679073,-2.7700929163585797,3
279,-2.831335130065235,3.153066863490508,5
280,-6.498370659901803,-4.160165339525745,3
281,-7.122248310296294,-2.3038808117516716,3
282,-5.341166144237697,-4.8525601748903355,3
283,-6.685012591718248,-3.5424525838620444,3
284,-1.2094043931813405,6.171824969362233,0
285,-9.056495010030304,5.412621961041761,7
286,-6.856529262203487,-8.881578190071417,2
287,-5.481633820802217,7.823390064250247,6
288,0.0835277280486495,1.1445541691008179,4
289,-7.022322041026182,-3.6754658988365008,3
290,-1.1409323191649432,3.958164815446193,5
291,-4.0589524365986644,-2.2623089020706098,3
292,-1.1306801603633456,2.169403357730691,0
293,-1.0878472598244646,1.6291681049799385,4
294,-1.720343637344939,5.56920535084818,5
295,-1.359389585992692,4.054240022349643,0
296,0.24509880239246162,5.517546567403667,0
297,-5.2642220611490425,-2.8815555131275445,3
298,-7.307615199165351,8.107074558281532,6
299,-1.7649046184560617,5.036685539528072,0
300,-6.56592794324092,-2.4810702106667555,3
301,-1.1466300855305107,4.108397033740446,0
302,-0.451801064810464,3.231776881683339,5
303,-9.352630089274033,1.897010292494102,7
304,-9.160074483225358,3.8906059958095796,7
305,-8.467896412886123,4.474940824129614,7
306,-11.058984015570582,3.866654970668873,7
307,-1.2360655518844066,4.483829937191721,0
308,-5.75383867694459,7.177045813256021,6
309,-8.838529629501847,3.327097308283589,7
310,-0.6377821693312784,3.4824211082245853,5
311,-3.0096666789064335,2.8298494872456965,5
312,-9.072211288950715,-4.410336404956742,1
313,-6.559518742145184,-7.6383632667682,2
314,-1.3788948288258804,4.333377165095884,0
315,-10.615876648394233,3.007910684262005,7
316,-9.59983207877125,-4.949359436451604,1
317,-6.406345312097943,-7.154326455630764,2
318,-11.178815676424925,-4.413278651797786,1
319,-2.6282725735709787,0.5719498657014993,4
320,-7.592654181138505,6.892513376841456,6
321,-3.153644553149583,4.481209292265984,5
322,-0.9415814925947027,3.113744629166685,5
323,-0.8062786839928973,3.9934605591321293,0
324,-10.35693659936384,-3.447966644610287,1
325,-8.488547439188823,1.846313168709177,7
326,-6.616439023745292,-3.660811346352139,3
327,-6.138691308561109,-2.0158543611422512,3
328,-6.431730839429407,-1.991937311282903,3
329,-12.69607424531915,-5.16668667319191,1
330,-10.312276365570389,-5.298358567631579,1
331,-3.2204421664858907,1.8886833326537804,4
332,-8.77783812462248,-5.087140582756783,1
333,-8.251277414425129,-4.728418834436639,1
334,-3.6047295867280797,1.196928071752252,4
335,-3.392433051701298,2.902442924733529,5
336,-9.525069059463377,2.0659207319459445,7
337,-1.6614513887865232,3.0098694442477294,0
338,-7.230902053352403,-6.984301730296173,2
339,-1.724295553133244,0.3116402112425318,4
340,-9.847696224925297,-3.489814225631539,1
341,-6.774094237189033,-8.591282612111668,2
342,-5.974744513497244,-3.6522583697125315,3
343,-6.460687950068828,-2.5393636321588664,3
344,-5.684301906246277,-2.011408891512663,3
345,-7.686133954087984,-7.102613455756773,2
346,-2.003116543523642,2.370020239588825,4
347,-2.082416867339295,4.492954275367449,0
348,-5.535634320256304,-7.4667454644924,2
349,-8.95123185332334,3.635117406693929,7
350,-1.9137250984112437,1.3460859710718083,4
351,-7.681628608718905,-8.166532325931541,2
352,-6.08624245716642,-3.0419541011416036,3
353,-2.977460612137362,1.9114760658536778,4
354,-6.657772246025597,7.5958865951337975,6
355,-2.7768702545837973,4.640905566660254,0
356,-1.1665120200201473,4.827259753730567,5
357,-4.51793925179759,6.785539335887879,6
358,-7.028684720897304,-6.123230617183584,2
359,-5.899560321344007,-3.110732222970317,3
360,-6.878670485188135,-7.294942103741837,2
361,-2.7672707928177536,-0.935430184993314,4
362,-0.3004009363480318,0.7838950751044537,4
363,-7.316734380907822,-9.479717752400832,2
364,-5.854611277557228,6.069074416823913,6
365,-6.710092924359207,2.899132240952844,7
366,-7.422396397676752,-7.630572930525923,2
367,-1.777613826483073,1.853890875154174,5
368,-6.587579787265854,-8.393297671376835,2
369,-1.3554212310238911,4.204709527421861,5
370,-6.49344857103616,7.627189975462035,6
371,-8.47409146012993,-7.0225027500949135,2
372,-2.909845944450843,2.0864939114586,4
373,-0.7587039566841077,3.7227620096688283,0
374,-6.523101605633506,-1.6862839328534043,3
375,-7.278869965219267,-7.007300750489723,2
376,-0.03190915279961315,4.744501565417638,0
377,-4.2017473080702,7.324163708270527,6
378,-2.3271182174548763,0.15379722645811356,4
379,-2.0796512478844167,0.6681019111460748,4
380,-6.099994046788113,-5.72892148535953,2
381,-6.715391170034994,8.746006511255503,6
382,-2.0400594631742304,4.50092080658828,5
383,-2.7325805819575093,0.7812734556906853,4
384,-1.0476548297140316,0.8894452619411677,4
385,-5.902366394918034,6.503701744878942,6
386,-5.889637190949685,-7.033329101067906,2
387,-6.628904656006273,-2.936203969017549,3
388,-0.32810279336092774,4.119182005367143,0
389,-5.435261549660368,-3.744402146285391,3
390,-7.2361595750080365,-4.515801087850671,3
391,-2.307674247080155,0.25501824929311523,4
392,-6.878738857775893,8.76355747100294,6
393,-8.34430833997126,-9.493437280527546,2
394,-0.27203744375409444,0.13723817987034592,4
395,-6.841623657548434,7.378894251823475,6
396,-2.511015562479346,5.407371292523463,0
397,-7.101260827421833,-6.252448784900219,2
398,-2.7680455739125884,-0.14817491448119158,4
399,-3.4698780594628706,1.1461951537874988,4
400,-11.036894825688005,-3.2203253156441263,1
401,-4.533288389138157,8.19863265783683,6
402,-6.221518664942091,5.3389527458897525,6
403,-2.0696128308477824,2.883484636498408,5
404,-4.140244213533919,-3.1157498484220745,3
405,-5.0857850153881925,-5.407213936826451,3
406,-6.87568343183264,-6.929292095707147,2
407,-0.018472749088390916,4.2780433521891545,5
408,-0.6174391230347177,4.036084072196639,5
409,-9.01276083193389,-2.882096119517314,1
410,-5.502462654164775,-9.024029657232106,2
411,-3.6344647636289107,5.143525410469124,5
412,-1.7483812339962088,0.15789345765329055,4
413,-1.3664386970605755,3.0412341766393483,5
414,-1.8689045963317965,0.6178622634071282,4
415,-3.8154081001767617,1.4636008852507933,4
416,-7.319735130901628,-8.294138857014204,2
417,-1.0361977293704867,3.971533185887934,0
418,-9.361129094238471,-2.5440951579991964,1
419,-3.7985351114432704,3.8042514559587373,5
420,-2.3477033833080565,-0.5164027225573682,4
421,-1.7472233600422349,0.9500149527442215,4
422,-2.263150834787301,0.6957276857408959,4
423,-1.1818514492800742,2.2762598435692256,4
424,-1.3830606011263358,3.673218264947849,0
425,-3.5175417703952716,5.642653899295982,0
426,-5.867634558562268,6.716341173013764,6
427,-6.2700279406702695,-2.5345329192302835,3
428,-7.691742924500971,9.192500862865018,6
429,-8.808586432704237,3.7702280701011897,7
430,-3.5134027890581727,0.7349578048561125,4
431,0.7792880543526968,3.2013121546005787,4
432,-6.186557269005359,7.896392296885047,6
433,0.5260155005846419,3.009993533355024,0
434,-9.005072865278093,2.713222357323461,7
435,-6.500215854804661,-3.385872880362932,3
436,-4.967965186679134,-2.7720704676003707,3
437,-3.1579544241556015,1.0007854147609092,4
438,-10.475293358309822,-3.9273485531775463,1
439,-6.557630599118366,-8.26979552868079,2
440,-7.495562810731688,-8.751196647124283,2
441,-1.041574372028185,4.222313543189416,0
442,-8.706523600802225,-4.0697926956348685,1
443,-8.4780185044151,3.2195602362593116,7
444,-4.641519562867545,-2.83004296482678,3
445,-1.7955372320491088,3.609220083350032,0
446,-4.349234934126294,9.587014631256359,6
447,-7.954213097632254,-8.031973150920466,2
448,-8.989746026052522,-3.561013636238897,1
449,-9.111886704687194,-3.763486897980109,1
450,-0.831047233785329,2.6626372030496275,5
451,-7.775537954338522,-7.022099504199083,2
452,-5.886874657546264,-1.6192977513326487,3
453,-9.970701279134644,4.46313351002934,7
454,-5.883299951678693,8.493543438484373,6
455,-10.090144822194688,-4.191223812820037,1
456,-6.161447517273292,-3.4135277231800125,3
457,-10.750431361858517,2.987637861533312,7
458,-2.4506080473899132,2.49852309610925,5
459,-10.044320744483091,3.459009573504153,7
460,-6.490950921846114,-2.2551066462765195,3
461,-2.6651010569424063,-0.13625208706240788,4
462,-0.561089291276305,-0.5908330449717001,4
463,-8.30390339036502,-3.7564787681129133,1
464,-7.638273541324331,2.5521354744157723,7
465,-10.22546864423101,4.159872682251958,7
466,-5.0763091001902305,5.393170290847509,6
467,-7.769770019889009,3.6115373742981802,7
468,-8.378745296245624,2.740300725433734,7
469,-5.773520923405743,-3.875188229834407,3
470,-7.111463309303452,8.144869284467504,6
471,-5.964543672292909,7.822162275826624,6
472,-5.856433855812984,-2.359342385358058,3
473,-6.494531150919734,6.017861596666219,6
474,-6.605100483447555,-8.359559016668925,2
475,-1.238279920636144,4.934689352751628,5
476,-0.8645338115236748,4.032051549999941,0
477,-9.603284473640988,-3.227825989109646,1
478,-1.2181954623799376,4.3063346355596615,0
479,-2.966093978792538,4.482870349002754,0
480,-1.0116081393639276,1.4015528670344477,4
481,-1.3739725806942609,5.291631033113889,0
482,-10.175344699636652,-5.463804922450773,1
483,-4.855086403186601,6.4440288909393555,6
484,-7.2949962471090055,-8.644242537323155,2
485,-2.776029923833264,4.48741696981644,0
486,-4.8673851777886945,-3.1747989722321823,3
487,-7.269056466331494,10.007726770700296,6
488,-9.325092755531623,-1.5244715778402256,1
489,1.5189376281538025,4.1447031170524165,5
490,-1.410760744560749,4.109848716472299,0
491,0.14401111459450755,0.45200286445030446,4
492,-7.954504131184793,9.505302621377355,6
493,-9.144430317829368,-4.093060277804277,1
494,-9.062564724062026,-2.140820732245664,1
495,-7.06778763393328,-8.213858406903288,2
496,-2.459107396640279,4.114895273342329,0
497,-1.7346514620432831,4.5659862452769095,5
498,0.00024227116135100424,5.148534029420497,0
499,-5.378874291275629,-4.195564329020499,3
500,-3.5283479979038512,2.3028938198250777,5
501,-5.598441413058064,8.936773412553688,6
502,-7.880429534862484,-8.883154716911685,2
503,-10.795306821865665,3.315989121616722,7
504,-7.309258753646531,-3.4281452297203163,3
505,-6.703695621526493,8.692953905182305,6
506,-6.725394378088751,-7.860296978943474,2
507,-2.7544717516895614,4.575872301901829,0
508,-10.91350435272178,-4.360600590383171,1
509,-1.057176976219722,3.6586900847131463,5
510,-7.4139758802409705,-7.9141833989935995,2
511,-9.198859522848126,3.752642609658033,7
512,-1.904748772107196,0.5537222706192999,4
513,-9.305138156113745,-4.4320209037788665,1
514,-8.688006597970448,-5.108331182292569,1
515,-1.8947910595935722,3.082377853595929,5
516,-6.58403607039257,-8.04390974071861,2
517,-5.951482408500159,7.019811360913067,6
518,-3.4188317623586357,2.932499529671335,5
519,-2.5208762667245614,5.081201394531134,0
520,-6.227261150281482,-2.8555057320830026,3
521,-0.361222840508441,3.9454991249823457,5
522,-2.8762605259594416,0.20435470188768323,4
523,-9.391308559349264,-1.6596309350060268,1
524,-6.058361508097316,-3.9122293633324037,3
525,-8.568865702515719,2.621585113548827,7
526,-6.54406998478,-8.094856220661049,2
527,-1.7960046498445525,4.287435681068351,0
528,-10.247091182715282,3.2834471526169935,7
529,-2.681445850589829,5.201018108444244,0
530,-1.461671497822897,-0.5728405268966381,4
531,-10.444411707130222,-3.7489711524420417,1
532,-1.2629940548639897,3.2034131343191588,5
533,-1.5412775714737976,0.2994032824227858,4
534,-1.1799281960332402,4.912832612116718,5
535,-7.462007866513881,-7.267138184417053,2
536,-6.2853219478675975,-3.4770263661282512,3
537,-0.46172906422726845,6.111084040215569,0
538,-5.401121549779577,-2.1555321625530475,3
539,-6.0972074489808605,5.808941814775155,6
540,-9.669060831533466,4.097740987522877,7
541,-2.3652656431873433,-0.18269793691357605,4
542,-5.507502145959165,-4.569440078419312,3
543,-9.295171853001577,1.9820272194397082,7
544,-6.690871316606765,-2.45712835814817,3
545,-1.207943955393278,5.510664195146375,0
546,-2.2040078144354998,3.9100790486530026,5
547,-5.943896893854931,7.268571781485183,6
548,-2.9587874835499948,1.7115262218599407,4
549,-8.461176175632003,-3.953723556121561,1
550,-1.3748117950994616,4.6689573143064305,0
551,-8.36413760762675,1.469586393334695,7
552,-9.474260940244204,3.7476500183896357,7
553,-5.78557657869009,-4.205617716375295,3
554,-1.9719420157028957,6.598776199562099,5
555,-1.208436967213921,3.7115689676579224,0
556,-0.6194707527944243,3.4880498305431358,0
557,-7.892902536853326,4.839939902901769,7
558,-1.9812173206234087,1.3767291761823301,4
559,-6.074905218593909,6.1513827562076,6
560,-7.056125115977322,8.453469918496825,6
561,-6.478263665056894,-6.97804941706669,2
562,-8.883550707176793,4.556180932790259,7
563,-4.892731846631111,7.775257514607448,6
564,-12.074514525576655,-3.0058473800175287,1
565,-7.437014099533861,-7.237609219130811,2
566,-10.855209328392874,-4.887530390511154,1
567,-1.616722717009066,4.111149733685354,5
568,-5.464280643070944,9.211096522892761,6
569,-1.7695513961121263,4.415038814279186,0
570,0.2669198243887567,4.489327730230449,5
571,-1.604791704809132,5.395400026253453,5
572,-10.212366345879124,-2.9321004212643036,1
573,-1.022986145558094,2.6682014415432898,5
574,-1.6421504976485148,3.284471140096273,0
575,-6.385581038708076,-6.7256811532967005,2
576,-1.8277587456932356,4.232309524535171,0
577,-9.408022798677104,2.318399074144753,7
578,-1.8959968577615063,5.134303368842811,0
579,-1.7783194129173945,0.21850072566128476,4
580,-6.637957854832054,-8.51181690228935,2
581,-0.8737681381786163,2.573118799643919,5
582,-8.357516379446281,4.219517806329574,7
583,-6.3824081650729365,8.183783370560684,6
584,-7.896055586843142,-8.7172145630342,2
585,-6.589303072363594,8.07129380067123,6
586,-8.053846640749276,-9.103091964111703,2
587,-9.592619130913148,3.5509918763988564,7
588,-6.038708027607174,6.830890568499369,6
589,-5.43294633500271,-8.555016938455932,2
590,-6.485015366345647,7.870745989889594,6
591,-1.292328092064655,5.639389061219399,0
592,-1.2213935586572822,5.528818190500254,0
593,-6.186759676321702,-3.830545690641584,3
594,-8.577252078679523,2.359981071397921,7
595,-3.658401944608788,6.551938779118606,6
596,-0.27078050957825117,3.7451456256901428,0
597,-6.680866673642071,-3.777193002307637,3
598,-9.163369729962522,4.291947966113242,7
599,-2.198344387625946,1.5611238711274573,4
600,-9.350185721678638,4.593653920120438,7
601,-8.266037838911188,-8.45232307138519,2
602,-10.95897610268361,-5.411673007756359,1
603,-3.6184331253837527,0.09348683561539939,4
604,-10.696387947004565,2.470746646763304,7
605,-10.314613700181448,-3.312362680979698,1
606,-6.984321813055651,-7.235808338221805,2
607,-5.87819670145488,6.708467653716149,6
608,-5.899546742518531,-7.9565828096571405,2
609,-5.351039803382617,-5.542677389470311,3
610,-8.554835575156792,-4.493030109565697,1
611,-2.984424485911076,2.4707946998650767,4
612,-6.709990871445445,10.158602320097312,6
613,-5.522290918427332,7.645738396471587,6
614,-10.188260801314554,-3.7200094211030827,1
615,-6.206870731566657,-9.512024945725974,2
616,-1.3043987683631975,-0.020729218879688593,4
617,-1.4612601858217498,4.525498514650621,0
618,-0.7610750639289989,0.9149301591856711,4
619,-1.637697069321967,3.93781605256527,0
620,-0.5605635732013403,3.5048553783671634,0
621,-8.225325377527176,-6.630131390696061,2
622,-10.150948665420193,-6.385857060010318,1
623,-7.860508796446863,-8.863280653617098,2
624,-8.986505439878194,-5.429911207883385,1
625,-2.4351273697536104,-0.2727186861764932,4
626,-0.6838565846787571,4.403978902815776,5
627,-5.181489139429252,-3.835009734552334,3
628,-8.399081978196577,3.400165151316743,7
629,-5.77129943713516,6.6960034760474105,6
630,-0.1454817565930695,1.2542292361054737,4
631,-6.249281823946861,-8.435234007035005,2
632,-1.8038232381973305,1.0358223866335603,4
633,-3.198353151693163,3.9585946841270427,0
